order,id,date,time,title,url,visitCount,typedCount,transition
1007,3478,5/3/2024,14:11:35,dados abertos - Pesquisa Google,https://www.google.com/search?q=dados+abertos&oq=dados+aber&gs_lcrp=EgZjaHJvbWUqDQgBEAAYgwEYsQMYgAQyBggAEEUYOTINCAEQABiDARixAxiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCTUxMDdqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8&safe=active&ssui=on,2,0,generated
1008,3476,5/3/2024,14:11:19,banco de dados dengue - Google Acadêmico,"https://scholar.google.com.br/scholar?as_ylo=2024&q=banco+de+dados+dengue&hl=pt-BR&as_sdt=0,5",1,0,link
1009,3472,5/3/2024,14:11:11,banco de dados dengue - Google Acadêmico,https://scholar.google.com.br/scholar?hl=pt-BR&as_sdt=0%2C5&q=banco+de+dados+dengue&btnG=,2,0,form_submit
1010,3474,5/3/2024,14:10:51,LIRAa,http://www.pbh.gov.br/smsa/dengue/balanco_dengue.php,2,0,link
1011,3474,5/3/2024,14:10:51,LIRAa,http://www.pbh.gov.br/smsa/dengue/balanco_dengue.php,2,0,link
1012,3473,5/3/2024,14:10:26,"SciELO - Brasil - Caracterização dos casos confirmados de dengue por meio da técnica de <i>linkage</i> de bancos de dados, para avaliar a circulação viral em Belo Horizonte, 2009-2014 Caracterização dos casos confirmados de dengue por meio da técnica de <i>linkage</i> de bancos de dados, para avaliar a circulação viral em Belo Horizonte, 2009-2014",https://www.scielo.br/j/ress/a/6xT3nTkwKFLGxgsKRzqyxDS/?format=html&lang=pt,1,0,link
1013,3472,5/3/2024,14:10:15,banco de dados dengue - Google Acadêmico,https://scholar.google.com.br/scholar?hl=pt-BR&as_sdt=0%2C5&q=banco+de+dados+dengue&btnG=,2,0,form_submit
1014,3471,5/3/2024,14:10:08,Google Acadêmico,https://scholar.google.com.br/scholar?q=,1,0,link
1015,3470,5/3/2024,14:10:07,google acadêmico (https //scholar.google.com.br/) - Pesquisa Google,https://www.google.com/search?q=google+acad%C3%AAmico+(https+%2F%2Fscholar.google.com.br%2F)&oq=google+acad&gs_lcrp=EgZjaHJvbWUqBwgCEAAYgAQyDQgAEAAYgwEYsQMYgAQyBggBEEUYOTIHCAIQABiABDINCAMQABiDARixAxiABDIKCAQQABixAxiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiPAtIBCTQxODFqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8&safe=active&ssui=on,2,0,link
1016,3470,5/3/2024,14:10:07,google acadêmico (https //scholar.google.com.br/) - Pesquisa Google,https://www.google.com/search?q=google+acad%C3%AAmico+(https+%2F%2Fscholar.google.com.br%2F)&oq=google+acad&gs_lcrp=EgZjaHJvbWUqBwgCEAAYgAQyDQgAEAAYgwEYsQMYgAQyBggBEEUYOTIHCAIQABiABDINCAMQABiDARixAxiABDIKCAQQABixAxiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiPAtIBCTQxODFqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8&safe=active&ssui=on,2,0,generated
1017,3468,5/3/2024,14:09:44,DATASUS – Ministério da Saúde,https://datasus.saude.gov.br/,2,0,link
1018,3467,5/3/2024,14:09:43,datasus - Pesquisa Google,https://www.google.com/search?q=datasus&oq=datasus&gs_lcrp=EgZjaHJvbWUyDwgAEEUYORiDARixAxiABDINCAEQABiDARixAxiABDIHCAIQABiABDINCAMQABiDARixAxiABDIHCAQQABiABDIHCAUQABiABDIGCAYQBRhAMgYIBxBFGDzSAQgxMTg2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8&safe=active&ssui=on,2,0,link
1019,3467,5/3/2024,14:09:43,datasus - Pesquisa Google,https://www.google.com/search?q=datasus&oq=datasus&gs_lcrp=EgZjaHJvbWUyDwgAEEUYORiDARixAxiABDINCAEQABiDARixAxiABDIHCAIQABiABDINCAMQABiDARixAxiABDIHCAQQABiABDIHCAUQABiABDIGCAYQBRhAMgYIBxBFGDzSAQgxMTg2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8&safe=active&ssui=on,2,0,generated
1020,3465,5/3/2024,14:09:26,Dados sobre dengue por estados - 🔍 Onde encontrar - dadosabertos.social,https://dadosabertos.social/t/dados-sobre-dengue-por-estados/1154,2,0,link
1021,3465,5/3/2024,14:09:25,Dados sobre dengue por estados - 🔍 Onde encontrar - dadosabertos.social,https://dadosabertos.social/t/dados-sobre-dengue-por-estados/1154,2,0,link
1022,3456,5/3/2024,14:09:14,dados abertos dengue - Pesquisa Google,https://www.google.com/search?q=dados+abertos+dengue&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=Dhk1ZrmTM8rb5OUPqcuEmAg&udm=&ved=0ahUKEwi50uqs-_GFAxXKLbkGHaklAYMQ4dUDCBA&uact=5&oq=dados+abertos+dengue&gs_lp=Egxnd3Mtd2l6LXNlcnAiFGRhZG9zIGFiZXJ0b3MgZGVuZ3VlMgUQABiABDIIEAAYgAQYogQyCBAAGIAEGKIESO4bUABYkhpwAHgAkAEAmAGgAaABmhSqAQQwLjE5uAEDyAEA-AEBmAIToALgFMICChAAGIAEGEMYigXCAgsQABiABBixAxiDAcICERAuGIAEGLEDGNEDGIMBGMcBwgIQEAAYgAQYsQMYQxiDARiKBcICEBAuGIAEGNEDGEMYxwEYigXCAgUQLhiABMICCBAAGIAEGLEDwgIIEC4YgAQYsQPCAg0QABiABBixAxhDGIoFwgILEC4YgAQYxwEYrwHCAgYQABgWGB6YAwCSBwQwLjE5oAfNcQ&sclient=gws-wiz-serp&safe=active&ssui=on,6,0,form_submit
1023,3464,5/3/2024,14:08:47,Portal de Dados Abertos,https://dados.gov.br/dados/temas/saude,1,0,link
1024,3456,5/3/2024,14:08:45,dados abertos dengue - Pesquisa Google,https://www.google.com/search?q=dados+abertos+dengue&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=Dhk1ZrmTM8rb5OUPqcuEmAg&udm=&ved=0ahUKEwi50uqs-_GFAxXKLbkGHaklAYMQ4dUDCBA&uact=5&oq=dados+abertos+dengue&gs_lp=Egxnd3Mtd2l6LXNlcnAiFGRhZG9zIGFiZXJ0b3MgZGVuZ3VlMgUQABiABDIIEAAYgAQYogQyCBAAGIAEGKIESO4bUABYkhpwAHgAkAEAmAGgAaABmhSqAQQwLjE5uAEDyAEA-AEBmAIToALgFMICChAAGIAEGEMYigXCAgsQABiABBixAxiDAcICERAuGIAEGLEDGNEDGIMBGMcBwgIQEAAYgAQYsQMYQxiDARiKBcICEBAuGIAEGNEDGEMYxwEYigXCAgUQLhiABMICCBAAGIAEGLEDwgIIEC4YgAQYsQPCAg0QABiABBixAxhDGIoFwgILEC4YgAQYxwEYrwHCAgYQABgWGB6YAwCSBwQwLjE5oAfNcQ&sclient=gws-wiz-serp&safe=active&ssui=on,6,0,form_submit
1025,3463,5/3/2024,14:08:23,,https://saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-por-vetores-e-zoonoses/dados/dengue/2024/dengue24_se.htm,2,0,link
1026,3462,5/3/2024,14:08:05,Dados Estatísticos - Secretaria da Saúde - Governo do Estado de São Paulo,https://saude.sp.gov.br/cve-centro-de-vigilancia-epidemiologica-prof.-alexandre-vranjac/oldzoonoses/dengue/dados-estatisticos,2,0,link
1027,3456,5/3/2024,14:08:01,dados abertos dengue - Pesquisa Google,https://www.google.com/search?q=dados+abertos+dengue&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=Dhk1ZrmTM8rb5OUPqcuEmAg&udm=&ved=0ahUKEwi50uqs-_GFAxXKLbkGHaklAYMQ4dUDCBA&uact=5&oq=dados+abertos+dengue&gs_lp=Egxnd3Mtd2l6LXNlcnAiFGRhZG9zIGFiZXJ0b3MgZGVuZ3VlMgUQABiABDIIEAAYgAQYogQyCBAAGIAEGKIESO4bUABYkhpwAHgAkAEAmAGgAaABmhSqAQQwLjE5uAEDyAEA-AEBmAIToALgFMICChAAGIAEGEMYigXCAgsQABiABBixAxiDAcICERAuGIAEGLEDGNEDGIMBGMcBwgIQEAAYgAQYsQMYQxiDARiKBcICEBAuGIAEGNEDGEMYxwEYigXCAgUQLhiABMICCBAAGIAEGLEDwgIIEC4YgAQYsQPCAg0QABiABBixAxhDGIoFwgILEC4YgAQYxwEYrwHCAgYQABgWGB6YAwCSBwQwLjE5oAfNcQ&sclient=gws-wiz-serp&safe=active&ssui=on,6,0,form_submit
1028,3460,5/3/2024,14:06:54,Portal de Dados Abertos,https://dados.gov.br/dados/conjuntos-dados/casos-confirmados-de-doencas-de-notificacao-compulsoria,1,0,link
1029,3456,5/3/2024,14:06:51,dados abertos dengue - Pesquisa Google,https://www.google.com/search?q=dados+abertos+dengue&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=Dhk1ZrmTM8rb5OUPqcuEmAg&udm=&ved=0ahUKEwi50uqs-_GFAxXKLbkGHaklAYMQ4dUDCBA&uact=5&oq=dados+abertos+dengue&gs_lp=Egxnd3Mtd2l6LXNlcnAiFGRhZG9zIGFiZXJ0b3MgZGVuZ3VlMgUQABiABDIIEAAYgAQYogQyCBAAGIAEGKIESO4bUABYkhpwAHgAkAEAmAGgAaABmhSqAQQwLjE5uAEDyAEA-AEBmAIToALgFMICChAAGIAEGEMYigXCAgsQABiABBixAxiDAcICERAuGIAEGLEDGNEDGIMBGMcBwgIQEAAYgAQYsQMYQxiDARiKBcICEBAuGIAEGNEDGEMYxwEYigXCAgUQLhiABMICCBAAGIAEGLEDwgIIEC4YgAQYsQPCAg0QABiABBixAxhDGIoFwgILEC4YgAQYxwEYrwHCAgYQABgWGB6YAwCSBwQwLjE5oAfNcQ&sclient=gws-wiz-serp&safe=active&ssui=on,6,0,form_submit
1030,3459,5/3/2024,14:06:47,Observatório da APS - Umane,https://observatoriodaaps.com.br/menu-municipio/?utm_source=google&utm_medium=cpm&utm_campaign=Dengue&utm_content=UM124-GS&gad_source=1&gclid=Cj0KCQjwltKxBhDMARIsAG8KnqUtqoYIlnDepxWP5C5ks5HIavg0CabCQytukmJ-HEOgpwvgVtrkIzUaArOBEALw_wcB,1,0,link
1031,3456,5/3/2024,14:06:45,dados abertos dengue - Pesquisa Google,https://www.google.com/search?q=dados+abertos+dengue&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=Dhk1ZrmTM8rb5OUPqcuEmAg&udm=&ved=0ahUKEwi50uqs-_GFAxXKLbkGHaklAYMQ4dUDCBA&uact=5&oq=dados+abertos+dengue&gs_lp=Egxnd3Mtd2l6LXNlcnAiFGRhZG9zIGFiZXJ0b3MgZGVuZ3VlMgUQABiABDIIEAAYgAQYogQyCBAAGIAEGKIESO4bUABYkhpwAHgAkAEAmAGgAaABmhSqAQQwLjE5uAEDyAEA-AEBmAIToALgFMICChAAGIAEGEMYigXCAgsQABiABBixAxiDAcICERAuGIAEGLEDGNEDGIMBGMcBwgIQEAAYgAQYsQMYQxiDARiKBcICEBAuGIAEGNEDGEMYxwEYigXCAgUQLhiABMICCBAAGIAEGLEDwgIIEC4YgAQYsQPCAg0QABiABBixAxhDGIoFwgILEC4YgAQYxwEYrwHCAgYQABgWGB6YAwCSBwQwLjE5oAfNcQ&sclient=gws-wiz-serp&safe=active&ssui=on,6,0,link
1032,3456,5/3/2024,14:06:44,dados abertos dengue - Pesquisa Google,https://www.google.com/search?q=dados+abertos+dengue&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=Dhk1ZrmTM8rb5OUPqcuEmAg&udm=&ved=0ahUKEwi50uqs-_GFAxXKLbkGHaklAYMQ4dUDCBA&uact=5&oq=dados+abertos+dengue&gs_lp=Egxnd3Mtd2l6LXNlcnAiFGRhZG9zIGFiZXJ0b3MgZGVuZ3VlMgUQABiABDIIEAAYgAQYogQyCBAAGIAEGKIESO4bUABYkhpwAHgAkAEAmAGgAaABmhSqAQQwLjE5uAEDyAEA-AEBmAIToALgFMICChAAGIAEGEMYigXCAgsQABiABBixAxiDAcICERAuGIAEGLEDGNEDGIMBGMcBwgIQEAAYgAQYsQMYQxiDARiKBcICEBAuGIAEGNEDGEMYxwEYigXCAgUQLhiABMICCBAAGIAEGLEDwgIIEC4YgAQYsQPCAg0QABiABBixAxhDGIoFwgILEC4YgAQYxwEYrwHCAgYQABgWGB6YAwCSBwQwLjE5oAfNcQ&sclient=gws-wiz-serp&safe=active&ssui=on,6,0,form_submit
1033,3449,5/3/2024,14:06:31,banco de dados dengue brasil - Pesquisa Google,https://www.google.com/search?q=banco+de+dados+dengue+brasil&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=8hg1ZsH1A8io5OUP6bCeqAk&udm=&ved=0ahUKEwjBto6f-_GFAxVIFLkGHWmYB5UQ4dUDCBA&uact=5&oq=banco+de+dados+dengue+brasil&gs_lp=Egxnd3Mtd2l6LXNlcnAiHGJhbmNvIGRlIGRhZG9zIGRlbmd1ZSBicmFzaWwyCBAAGIAEGKIESNstUJ0GWMgrcAt4AJABAJgBzAGgAf8XqgEGMC4yMC4xuAEDyAEA-AEBmAIQoALpBcICChAAGLADGNYEGEfCAgQQIRgKmAMAiAYBkAYIkgcEMTEuNaAHlEE&sclient=gws-wiz-serp&safe=active&ssui=on,5,0,form_submit
1034,3454,5/3/2024,14:04:35,TabNet Win32 3.2: DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil,http://tabnet.datasus.gov.br/cgi/tabcgi.exe?sinannet/cnv/denguebbr.def,2,0,link
1035,3454,5/3/2024,14:04:35,TabNet Win32 3.2: DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil,http://tabnet.datasus.gov.br/cgi/tabcgi.exe?sinannet/cnv/denguebbr.def,2,0,link
1036,3449,5/3/2024,14:04:26,banco de dados dengue brasil - Pesquisa Google,https://www.google.com/search?q=banco+de+dados+dengue+brasil&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=8hg1ZsH1A8io5OUP6bCeqAk&udm=&ved=0ahUKEwjBto6f-_GFAxVIFLkGHWmYB5UQ4dUDCBA&uact=5&oq=banco+de+dados+dengue+brasil&gs_lp=Egxnd3Mtd2l6LXNlcnAiHGJhbmNvIGRlIGRhZG9zIGRlbmd1ZSBicmFzaWwyCBAAGIAEGKIESNstUJ0GWMgrcAt4AJABAJgBzAGgAf8XqgEGMC4yMC4xuAEDyAEA-AEBmAIQoALpBcICChAAGLADGNYEGEfCAgQQIRgKmAMAiAYBkAYIkgcEMTEuNaAHlEE&sclient=gws-wiz-serp&safe=active&ssui=on,5,0,form_submit
1037,3453,5/3/2024,14:04:13,Situação Epidemiológica,"https://info.dengue.mat.br/informacoes/#:~:text=O%20InfoDengue%20%C3%A9%20um%20sistema,realizando%20an%C3%A1lises%20em%20n%C3%ADvel%20estadual.",1,0,link
1038,3449,5/3/2024,14:04:06,banco de dados dengue brasil - Pesquisa Google,https://www.google.com/search?q=banco+de+dados+dengue+brasil&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=8hg1ZsH1A8io5OUP6bCeqAk&udm=&ved=0ahUKEwjBto6f-_GFAxVIFLkGHWmYB5UQ4dUDCBA&uact=5&oq=banco+de+dados+dengue+brasil&gs_lp=Egxnd3Mtd2l6LXNlcnAiHGJhbmNvIGRlIGRhZG9zIGRlbmd1ZSBicmFzaWwyCBAAGIAEGKIESNstUJ0GWMgrcAt4AJABAJgBzAGgAf8XqgEGMC4yMC4xuAEDyAEA-AEBmAIQoALpBcICChAAGLADGNYEGEfCAgQQIRgKmAMAiAYBkAYIkgcEMTEuNaAHlEE&sclient=gws-wiz-serp&safe=active&ssui=on,5,0,form_submit
1039,3452,5/3/2024,14:03:59,Observatório da APS - Umane,https://observatoriodaaps.com.br/menu-municipio/?utm_source=google&utm_medium=cpm&utm_campaign=Dengue&utm_content=UM124-GS&gad_source=1&gclid=Cj0KCQjwltKxBhDMARIsAG8KnqVI9cqJ0v5D6_TxOMklvUoob78irnQ8xvpJM6wl1t0tQWhUXSvkFlgaAsliEALw_wcB,1,0,link
1040,3449,5/3/2024,14:03:57,banco de dados dengue brasil - Pesquisa Google,https://www.google.com/search?q=banco+de+dados+dengue+brasil&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=8hg1ZsH1A8io5OUP6bCeqAk&udm=&ved=0ahUKEwjBto6f-_GFAxVIFLkGHWmYB5UQ4dUDCBA&uact=5&oq=banco+de+dados+dengue+brasil&gs_lp=Egxnd3Mtd2l6LXNlcnAiHGJhbmNvIGRlIGRhZG9zIGRlbmd1ZSBicmFzaWwyCBAAGIAEGKIESNstUJ0GWMgrcAt4AJABAJgBzAGgAf8XqgEGMC4yMC4xuAEDyAEA-AEBmAIQoALpBcICChAAGLADGNYEGEfCAgQQIRgKmAMAiAYBkAYIkgcEMTEuNaAHlEE&sclient=gws-wiz-serp&safe=active&ssui=on,5,0,link
1041,3449,5/3/2024,14:03:56,banco de dados dengue brasil - Pesquisa Google,https://www.google.com/search?q=banco+de+dados+dengue+brasil&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=8hg1ZsH1A8io5OUP6bCeqAk&udm=&ved=0ahUKEwjBto6f-_GFAxVIFLkGHWmYB5UQ4dUDCBA&uact=5&oq=banco+de+dados+dengue+brasil&gs_lp=Egxnd3Mtd2l6LXNlcnAiHGJhbmNvIGRlIGRhZG9zIGRlbmd1ZSBicmFzaWwyCBAAGIAEGKIESNstUJ0GWMgrcAt4AJABAJgBzAGgAf8XqgEGMC4yMC4xuAEDyAEA-AEBmAIQoALpBcICChAAGLADGNYEGEfCAgQQIRgKmAMAiAYBkAYIkgcEMTEuNaAHlEE&sclient=gws-wiz-serp&safe=active&ssui=on,5,0,form_submit
1042,3446,5/3/2024,14:03:49,dataset dengue brasil - Pesquisa Google,https://www.google.com/search?q=dataset+dengue+brasil&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=7Bg1ZubdOfHb5OUPnsyGkAs&udm=&ved=0ahUKEwjmg9ac-_GFAxXxLbkGHR6mAbIQ4dUDCBA&uact=5&oq=dataset+dengue+brasil&gs_lp=Egxnd3Mtd2l6LXNlcnAiFWRhdGFzZXQgZGVuZ3VlIGJyYXNpbDIFEAAYgAQyCBAAGIAEGKIEMggQABiABBiiBDIIEAAYgAQYogRIzgZQxANYsQVwAXgBkAEAmAGOAaABmgKqAQMwLjK4AQPIAQD4AQGYAgOgAqECwgIKEAAYsAMY1gQYR5gDAIgGAZAGCJIHAzEuMqAH6wM&sclient=gws-wiz-serp&safe=active&ssui=on,3,0,form_submit
1043,3448,5/3/2024,14:03:42,informe-semanal-no-01-coe,https://www.gov.br/saude/pt-br/assuntos/saude-de-a-a-z/a/arboviroses/informe-semanal/informe-semanal-no-01-coe,1,0,link
1044,3446,5/3/2024,14:03:28,dataset dengue brasil - Pesquisa Google,https://www.google.com/search?q=dataset+dengue+brasil&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=7Bg1ZubdOfHb5OUPnsyGkAs&udm=&ved=0ahUKEwjmg9ac-_GFAxXxLbkGHR6mAbIQ4dUDCBA&uact=5&oq=dataset+dengue+brasil&gs_lp=Egxnd3Mtd2l6LXNlcnAiFWRhdGFzZXQgZGVuZ3VlIGJyYXNpbDIFEAAYgAQyCBAAGIAEGKIEMggQABiABBiiBDIIEAAYgAQYogRIzgZQxANYsQVwAXgBkAEAmAGOAaABmgKqAQMwLjK4AQPIAQD4AQGYAgOgAqECwgIKEAAYsAMY1gQYR5gDAIgGAZAGCJIHAzEuMqAH6wM&sclient=gws-wiz-serp&safe=active&ssui=on,3,0,link
1045,3446,5/3/2024,14:03:27,dataset dengue brasil - Pesquisa Google,https://www.google.com/search?q=dataset+dengue+brasil&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=7Bg1ZubdOfHb5OUPnsyGkAs&udm=&ved=0ahUKEwjmg9ac-_GFAxXxLbkGHR6mAbIQ4dUDCBA&uact=5&oq=dataset+dengue+brasil&gs_lp=Egxnd3Mtd2l6LXNlcnAiFWRhdGFzZXQgZGVuZ3VlIGJyYXNpbDIFEAAYgAQyCBAAGIAEGKIEMggQABiABBiiBDIIEAAYgAQYogRIzgZQxANYsQVwAXgBkAEAmAGOAaABmgKqAQMwLjK4AQPIAQD4AQGYAgOgAqECwgIKEAAYsAMY1gQYR5gDAIgGAZAGCJIHAzEuMqAH6wM&sclient=gws-wiz-serp&safe=active&ssui=on,3,0,form_submit
1046,3445,5/3/2024,14:03:23,dataset dengue brasília - Pesquisa Google,https://www.google.com/search?q=dataset+dengue+bras%C3%ADlia&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=6hg1ZoD3B_KG5OUPsqeDmAs&udm=&ved=0ahUKEwiAlKqb-_GFAxVyA7kGHbLTALMQ4dUDCBA&uact=5&oq=dataset+dengue+bras%C3%ADlia&gs_lp=Egxnd3Mtd2l6LXNlcnAiGGRhdGFzZXQgZGVuZ3VlIGJyYXPDrWxpYTIIEAAYgAQYogQyCBAAGIAEGKIESPcKUNkGWPsJcAF4AZABAJgBoQGgAboCqgEDMC4yuAEDyAEA-AEBmAIDoALDAsICChAAGLADGNYEGEeYAwCIBgGQBgiSBwMxLjKgB8QD&sclient=gws-wiz-serp&safe=active&ssui=on,2,0,link
1047,3445,5/3/2024,14:03:22,dataset dengue brasília - Pesquisa Google,https://www.google.com/search?q=dataset+dengue+bras%C3%ADlia&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=6hg1ZoD3B_KG5OUPsqeDmAs&udm=&ved=0ahUKEwiAlKqb-_GFAxVyA7kGHbLTALMQ4dUDCBA&uact=5&oq=dataset+dengue+bras%C3%ADlia&gs_lp=Egxnd3Mtd2l6LXNlcnAiGGRhdGFzZXQgZGVuZ3VlIGJyYXPDrWxpYTIIEAAYgAQYogQyCBAAGIAEGKIESPcKUNkGWPsJcAF4AZABAJgBoQGgAboCqgEDMC4yuAEDyAEA-AEBmAIDoALDAsICChAAGLADGNYEGEeYAwCIBgGQBgiSBwMxLjKgB8QD&sclient=gws-wiz-serp&safe=active&ssui=on,2,0,form_submit
1048,3444,5/3/2024,14:03:20,data dengue brasília - Pesquisa Google,https://www.google.com/search?q=data+dengue+bras%C3%ADlia&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=4xg1ZvHpDdW-5OUP-rGB4Ao&udm=&ved=0ahUKEwix54SY-_GFAxVVH7kGHfpYAKwQ4dUDCBA&uact=5&oq=data+dengue+bras%C3%ADlia&gs_lp=Egxnd3Mtd2l6LXNlcnAiFWRhdGEgZGVuZ3VlIGJyYXPDrWxpYTIIEAAYgAQYogQyCBAAGIAEGKIESKAOUOkGWNoKcAF4AZABAJgBogGgAeQFqgEDMC41uAEDyAEA-AEBmAIDoAKxAsICChAAGLADGNYEGEfCAgcQABiABBgNwgIIEAAYBxgIGB7CAgYQABgNGB7CAggQABgFGA0YHsICChAAGAUYDRgeGA_CAgwQABgFGAcYChgeGA-YAwCIBgGQBgiSBwMxLjKgB4IW&sclient=gws-wiz-serp&safe=active&ssui=on,2,0,link
1049,3444,5/3/2024,14:03:19,data dengue brasília - Pesquisa Google,https://www.google.com/search?q=data+dengue+bras%C3%ADlia&sca_esv=d68d7b2bcd73c13f&sca_upv=1&ei=4xg1ZvHpDdW-5OUP-rGB4Ao&udm=&ved=0ahUKEwix54SY-_GFAxVVH7kGHfpYAKwQ4dUDCBA&uact=5&oq=data+dengue+bras%C3%ADlia&gs_lp=Egxnd3Mtd2l6LXNlcnAiFWRhdGEgZGVuZ3VlIGJyYXPDrWxpYTIIEAAYgAQYogQyCBAAGIAEGKIESKAOUOkGWNoKcAF4AZABAJgBogGgAeQFqgEDMC41uAEDyAEA-AEBmAIDoAKxAsICChAAGLADGNYEGEfCAgcQABiABBgNwgIIEAAYBxgIGB7CAgYQABgNGB7CAggQABgFGA0YHsICChAAGAUYDRgeGA_CAgwQABgFGAcYChgeGA-YAwCIBgGQBgiSBwMxLjKgB4IW&sclient=gws-wiz-serp&safe=active&ssui=on,2,0,form_submit
1050,3443,5/3/2024,14:03:13,dengue brasília - Pesquisa Google,https://www.google.com/search?q=dengue+bras%C3%ADlia&oq=dengue+bras%C3%ADlia&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyBwgBEAAYgAQyCAgCEAAYFhgeMggIAxAAGBYYHjIICAQQABgWGB4yCAgFEAAYFhgeMggIBhAAGBYYHjIICAcQABgWGB4yCggIEAAYDxgWGB4yDAgJEAAYChgPGBYYHtIBCTMyMzdqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8&safe=active&ssui=on,2,0,link
1051,3443,5/3/2024,14:03:12,dengue brasília - Pesquisa Google,https://www.google.com/search?q=dengue+bras%C3%ADlia&oq=dengue+bras%C3%ADlia&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyBwgBEAAYgAQyCAgCEAAYFhgeMggIAxAAGBYYHjIICAQQABgWGB4yCAgFEAAYFhgeMggIBhAAGBYYHjIICAcQABgWGB4yCggIEAAYDxgWGB4yDAgJEAAYChgPGBYYHtIBCTMyMzdqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8&safe=active&ssui=on,2,0,generated
1052,3441,5/3/2024,14:03:01,Search | Kaggle,https://www.kaggle.com/search?q=dengue+in%3Adatasets,1,0,link
1053,3439,5/3/2024,14:02:44,Search | Kaggle,https://www.kaggle.com/search?q=dengue,3,0,link
1054,3242,5/3/2024,14:02:44,Search | Kaggle,https://www.kaggle.com/search,32,0,link
1055,3242,5/3/2024,14:02:44,Search | Kaggle,https://www.kaggle.com/search,32,0,link
1056,3242,5/3/2024,14:02:44,Search | Kaggle,https://www.kaggle.com/search,32,0,link
1057,3242,5/3/2024,14:02:44,Search | Kaggle,https://www.kaggle.com/search,32,0,link
1058,3242,5/3/2024,14:02:43,Search | Kaggle,https://www.kaggle.com/search,32,0,link
1059,3242,5/3/2024,14:02:43,Search | Kaggle,https://www.kaggle.com/search,32,0,link
1060,3242,5/3/2024,14:02:43,Search | Kaggle,https://www.kaggle.com/search,32,0,link
1061,3242,5/3/2024,14:02:43,Search | Kaggle,https://www.kaggle.com/search,32,0,link
1062,3246,5/3/2024,14:02:42,Find Open Datasets and Machine Learning Projects | Kaggle,https://www.kaggle.com/datasets,5,0,link
1063,3246,5/3/2024,14:02:42,Find Open Datasets and Machine Learning Projects | Kaggle,https://www.kaggle.com/datasets,5,0,link
1064,3440,5/3/2024,14:02:31,Dengue prediction,https://www.kaggle.com/code/jurk06/dengue-prediction,2,0,link
1065,3440,5/3/2024,14:02:31,Dengue prediction,https://www.kaggle.com/code/jurk06/dengue-prediction,2,0,link
1066,3439,5/3/2024,14:02:25,Search | Kaggle,https://www.kaggle.com/search?q=dengue,3,0,link
1067,3242,5/3/2024,14:02:25,Search | Kaggle,https://www.kaggle.com/search,32,0,link
1068,3242,5/3/2024,14:02:25,Search | Kaggle,https://www.kaggle.com/search,32,0,link
1069,3242,5/3/2024,14:02:25,Search | Kaggle,https://www.kaggle.com/search,32,0,link
1070,3242,5/3/2024,14:02:25,Search | Kaggle,https://www.kaggle.com/search,32,0,link
1071,3242,5/3/2024,14:02:25,Search | Kaggle,https://www.kaggle.com/search,32,0,link
1072,3242,5/3/2024,14:02:24,Search | Kaggle,https://www.kaggle.com/search,32,0,link
1073,3242,5/3/2024,14:02:24,Search | Kaggle,https://www.kaggle.com/search,32,0,link
1074,3242,5/3/2024,14:02:24,Search | Kaggle,https://www.kaggle.com/search,32,0,link
